UMAP1	UMAP2	SeuratCluster	orig_ident	timepoint
batch1.U2hESC_300	-12.1405344009399	2.94840455055237	4	batch1.U2hESC	U2hESC
batch1.U2hESC_301	7.27423238754272	8.81073474884033	12	batch1.U2hESC	U2hESC
batch1.U2hESC_302	-5.40161991119385	11.1458549499512	7	batch1.U2hESC	U2hESC
batch1.U2hESC_303	-12.3776607513428	2.23524689674377	4	batch1.U2hESC	U2hESC
batch1.U2hESC_304	-9.84001159667969	3.02235794067383	4	batch1.U2hESC	U2hESC
batch1.U2hESC_305	-4.0170726776123	8.51309108734131	7	batch1.U2hESC	U2hESC
batch1.U2hESC_306	-8.97550678253174	4.46875524520874	4	batch1.U2hESC	U2hESC
batch1.U2hESC_307	-5.50738382339478	10.0688762664795	7	batch1.U2hESC	U2hESC
batch1.U2hESC_308	-2.14115190505981	8.80270671844482	7	batch1.U2hESC	U2hESC
batch1.U2hESC_309	-3.07649612426758	8.55979633331299	7	batch1.U2hESC	U2hESC
batch1.U2hESC_310	-12.439621925354	4.05718326568604	4	batch1.U2hESC	U2hESC
batch1.U2hESC_311	-4.49057674407959	10.2053232192993	7	batch1.U2hESC	U2hESC
batch1.U2hESC_312	-11.0299682617188	2.99421906471252	4	batch1.U2hESC	U2hESC
batch1.U2hESC_313	-0.99481600522995	6.8136191368103	7	batch1.U2hESC	U2hESC
batch1.U2hESC_314	-12.1941328048706	4.1436595916748	4	batch1.U2hESC	U2hESC
batch1.U2hESC_315	-10.9667539596558	3.53678274154663	4	batch1.U2hESC	U2hESC
batch1.U2hESC_316	-12.9130897521973	3.72216248512268	4	batch1.U2hESC	U2hESC
batch1.U2hESC_318	-12.3316221237183	2.50459384918213	4	batch1.U2hESC	U2hESC
batch1.U2hESC_319	0.230110839009285	11.7957525253296	1	batch1.U2hESC	U2hESC
batch1.U2hESC_320	-10.0815696716309	3.6563880443573	4	batch1.U2hESC	U2hESC
batch1.U2hESC_321	-10.0413198471069	2.25766515731812	4	batch1.U2hESC	U2hESC
batch1.U2hESC_322	-2.256760597229	8.7902135848999	7	batch1.U2hESC	U2hESC
batch1.U2hESC_323	-12.4058694839478	3.97613286972046	4	batch1.U2hESC	U2hESC
batch1.U2hESC_324	-5.50724840164185	10.917405128479	7	batch1.U2hESC	U2hESC
batch1.U2hESC_325	-1.69125330448151	7.93799114227295	7	batch1.U2hESC	U2hESC
batch1.U2hESC_326	-9.5451135635376	3.32798624038696	4	batch1.U2hESC	U2hESC
batch1.U2hESC_327	-11.9287137985229	2.75776696205139	4	batch1.U2hESC	U2hESC
batch1.U2hESC_328	-12.8148469924927	2.75034165382385	4	batch1.U2hESC	U2hESC
batch1.U2hESC_329	-1.41312754154205	7.61633253097534	7	batch1.U2hESC	U2hESC
batch1.U2hESC_330	-11.1463232040405	5.0018138885498	4	batch1.U2hESC	U2hESC
batch1.U2hESC_331	-11.1575927734375	4.35015487670898	4	batch1.U2hESC	U2hESC
batch1.U2hESC_332	-1.76657772064209	8.3761157989502	7	batch1.U2hESC	U2hESC
batch1.U2hESC_333	4.51536750793457	5.5720796585083	14	batch1.U2hESC	U2hESC
batch1.U2hESC_334	-1.3622180223465	9.15678787231445	7	batch1.U2hESC	U2hESC
batch1.U2hESC_335	-10.4231576919556	3.28515386581421	4	batch1.U2hESC	U2hESC
batch1.U2hESC_336	-10.9765043258667	3.73217844963074	4	batch1.U2hESC	U2hESC
batch1.U2hESC_337	-11.2090263366699	5.23111057281494	4	batch1.U2hESC	U2hESC
batch1.U2hESC_338	-12.5583381652832	3.57136940956116	4	batch1.U2hESC	U2hESC
batch1.U2hESC_339	-4.8448691368103	10.5956125259399	7	batch1.U2hESC	U2hESC
batch1.U2hESC_340	-0.0682040676474571	11.4099893569946	1	batch1.U2hESC	U2hESC
batch1.U2hESC_341	-1.63824534416199	7.74103975296021	7	batch1.U2hESC	U2hESC
batch1.U2hESC_342	-0.888678014278412	8.19285011291504	7	batch1.U2hESC	U2hESC
batch1.U2hESC_343	-3.61435031890869	9.50946712493896	7	batch1.U2hESC	U2hESC
batch1.U2hESC_344	-4.54554414749146	9.06718349456787	7	batch1.U2hESC	U2hESC
batch1.U2hESC_345	-9.06740188598633	3.79325342178345	4	batch1.U2hESC	U2hESC
batch1.U2hESC_346	-9.95565891265869	5.1362452507019	4	batch1.U2hESC	U2hESC
batch1.U2hESC_347	-2.55800271034241	8.44725227355957	7	batch1.U2hESC	U2hESC
batch1.U2hESC_348	-10.9963359832764	3.77069163322449	4	batch1.U2hESC	U2hESC
batch1.U2hESC_349	-1.35566711425781	8.58085918426514	7	batch1.U2hESC	U2hESC
batch1.U2hESC_350	-12.7192764282227	4.2703104019165	4	batch1.U2hESC	U2hESC
batch1.U2hESC_352	-12.4319162368774	3.56578326225281	4	batch1.U2hESC	U2hESC
batch1.U2hESC_353	-11.7066240310669	4.51043891906738	4	batch1.U2hESC	U2hESC
batch1.U2hESC_354	-8.56207847595215	0.677258193492889	17	batch1.U2hESC	U2hESC
batch1.U2hESC_355	-1.35721683502197	10.0256929397583	7	batch1.U2hESC	U2hESC
batch1.U2hESC_356	-2.22873830795288	10.2113265991211	7	batch1.U2hESC	U2hESC
batch1.U2hESC_357	-9.84835529327393	3.61467599868774	4	batch1.U2hESC	U2hESC
batch1.U2hESC_358	-3.26081585884094	9.30588054656982	7	batch1.U2hESC	U2hESC
batch1.U2hESC_359	-0.0605276226997375	12.0131587982178	1	batch1.U2hESC	U2hESC
batch1.U2hESC_360	-3.49731016159058	9.16588306427002	7	batch1.U2hESC	U2hESC
batch1.U2hESC_361	-0.924611330032349	7.77187824249268	7	batch1.U2hESC	U2hESC
batch1.U2hESC_362	-2.85096263885498	10.702260017395	7	batch1.U2hESC	U2hESC
batch1.U2hESC_363	-11.9838333129883	2.16069555282593	4	batch1.U2hESC	U2hESC
batch1.U2hESC_364	-3.68095827102661	9.66378498077393	7	batch1.U2hESC	U2hESC
batch1.U2hESC_365	-5.85869121551514	10.473108291626	7	batch1.U2hESC	U2hESC
batch1.U2hESC_366	-9.00720024108887	4.15877676010132	4	batch1.U2hESC	U2hESC
batch1.U2hESC_367	-10.9612236022949	3.24696660041809	4	batch1.U2hESC	U2hESC
batch1.U2hESC_368	7.1238842010498	6.00848245620728	12	batch1.U2hESC	U2hESC
batch1.U2hESC_369	-3.27312898635864	10.2282609939575	4	batch1.U2hESC	U2hESC
batch1.U2hESC_370	1.59760689735413	9.8811206817627	1	batch1.U2hESC	U2hESC
batch1.U2hESC_371	-10.3583402633667	4.38123846054077	4	batch1.U2hESC	U2hESC
batch1.U2hESC_372	-4.11396455764771	8.95558738708496	7	batch1.U2hESC	U2hESC
batch1.U2hESC_373	-13.2312202453613	2.39369964599609	4	batch1.U2hESC	U2hESC
batch1.U2hESC_374	-12.4388828277588	4.68271160125732	4	batch1.U2hESC	U2hESC
batch1.U2hESC_375	-4.46526432037354	10.2950735092163	7	batch1.U2hESC	U2hESC
batch1.U2hESC_376	-9.99478340148926	5.57400369644165	4	batch1.U2hESC	U2hESC
batch1.U2hESC_377	-11.5399084091187	2.4995551109314	4	batch1.U2hESC	U2hESC
batch1.U2hESC_378	-11.6490230560303	5.02563905715942	4	batch1.U2hESC	U2hESC
batch1.U2hESC_379	7.26413202285767	8.59936428070068	12	batch1.U2hESC	U2hESC
batch1.U2hESC_380	-9.68783855438232	4.16322946548462	4	batch1.U2hESC	U2hESC
batch1.U2hESC_381	-12.2784118652344	4.15647029876709	4	batch1.U2hESC	U2hESC
batch1.U2hESC_382	-10.3634300231934	4.21749877929688	4	batch1.U2hESC	U2hESC
batch1.U2hESC_383	-2.26538062095642	9.47921848297119	7	batch1.U2hESC	U2hESC
batch1.U2hESC_384	-1.69695091247559	8.46336269378662	7	batch1.U2hESC	U2hESC
batch1.U2hESC_385	-11.6932229995728	4.34580278396606	4	batch1.U2hESC	U2hESC
batch1.U2hESC_386	-3.13499069213867	9.22133255004883	7	batch1.U2hESC	U2hESC
batch1.U2hESC_388	-1.95338475704193	7.88099575042725	7	batch1.U2hESC	U2hESC
batch1.U2hESC_389	-2.31322574615479	8.35529708862305	7	batch1.U2hESC	U2hESC
batch1.U2hESC_390	-3.33900165557861	9.54189205169678	7	batch1.U2hESC	U2hESC
batch1.U2hESC_391	-12.4927587509155	3.4679844379425	4	batch1.U2hESC	U2hESC
batch1.U2hESC_392	-1.53573846817017	10.7805862426758	7	batch1.U2hESC	U2hESC
batch1.U2hESC_393	-10.7727708816528	4.32812738418579	4	batch1.U2hESC	U2hESC
batch1.U2hESC_394	-5.73020648956299	10.7001581192017	7	batch1.U2hESC	U2hESC
batch1.U2hESC_395	-3.35134267807007	8.91422653198242	7	batch1.U2hESC	U2hESC
batch1.U2hESC_396	-9.27577590942383	3.41068625450134	4	batch1.U2hESC	U2hESC
batch1.U2hESC_397	-2.92808771133423	8.30867004394531	7	batch1.U2hESC	U2hESC
batch1.U2hESC_398	-2.36984825134277	9.56147575378418	7	batch1.U2hESC	U2hESC
batch1.U2hESC_399	-11.6304779052734	4.22261333465576	4	batch1.U2hESC	U2hESC
batch1.U2hESC_400	-4.83120918273926	9.83606338500977	7	batch1.U2hESC	U2hESC
batch1.U2hESC_401	-9.58127307891846	4.71916103363037	4	batch1.U2hESC	U2hESC
batch1.U2hESC_402	-10.3073625564575	3.26691889762878	4	batch1.U2hESC	U2hESC
batch1.U2hESC_403	-10.3560285568237	4.55983734130859	4	batch1.U2hESC	U2hESC
batch1.U2hESC_404	-10.9070491790771	4.96149349212646	4	batch1.U2hESC	U2hESC
batch1.U2hESC_405	0.201313138008118	11.779691696167	1	batch1.U2hESC	U2hESC
batch1.U2hESC_406	-3.72921943664551	9.24452781677246	7	batch1.U2hESC	U2hESC
batch1.U2hESC_407	-13.0348148345947	3.40040850639343	4	batch1.U2hESC	U2hESC
batch1.U2hESC_408	-10.2706985473633	3.37589502334595	4	batch1.U2hESC	U2hESC
batch1.U2hESC_409	-7.39077949523926	0.44095653295517	17	batch1.U2hESC	U2hESC
batch1.U2hESC_410	-12.6041307449341	4.48321580886841	4	batch1.U2hESC	U2hESC
batch1.U2hESC_411	-1.13811445236206	7.56124925613403	7	batch1.U2hESC	U2hESC
batch1.U2hESC_412	-0.524099111557007	7.38029623031616	7	batch1.U2hESC	U2hESC
batch1.U2hESC_413	-4.94305419921875	10.1824321746826	7	batch1.U2hESC	U2hESC
batch1.U2hESC_414	0.566894352436066	11.5137062072754	1	batch1.U2hESC	U2hESC
batch1.U2hESC_415	-12.3217678070068	3.87914824485779	4	batch1.U2hESC	U2hESC
batch1.U2hESC_416	-12.2921237945557	3.02090048789978	4	batch1.U2hESC	U2hESC
batch1.U2hESC_417	-10.9812793731689	3.17022085189819	4	batch1.U2hESC	U2hESC
batch1.U2hESC_418	-2.42020153999329	8.33018112182617	7	batch1.U2hESC	U2hESC
batch1.U2hESC_419	-3.60635280609131	9.96794605255127	7	batch1.U2hESC	U2hESC
batch1.U2hESC_420	-2.23357248306274	9.27925395965576	7	batch1.U2hESC	U2hESC
batch1.U2hESC_421	-3.28354454040527	10.0368461608887	7	batch1.U2hESC	U2hESC
batch1.U2hESC_422	-3.337975025177	8.86017036437988	7	batch1.U2hESC	U2hESC
batch1.U2hESC_423	-5.74016904830933	10.4491357803345	7	batch1.U2hESC	U2hESC
batch1.U2hESC_424	-12.8532371520996	2.91135883331299	4	batch1.U2hESC	U2hESC
batch1.U2hESC_425	-12.2402114868164	4.59746599197388	4	batch1.U2hESC	U2hESC
batch1.U2hESC_426	-4.51075744628906	10.3561010360718	7	batch1.U2hESC	U2hESC
batch1.U2hESC_427	-0.631257653236389	7.86293983459473	7	batch1.U2hESC	U2hESC
batch1.U2hESC_428	-8.25173282623291	0.649426162242889	17	batch1.U2hESC	U2hESC
batch1.U2hESC_429	-10.1707458496094	3.54776453971863	4	batch1.U2hESC	U2hESC
batch1.U2hESC_430	-0.61600124835968	6.0705680847168	7	batch1.U2hESC	U2hESC
batch1.U2hESC_431	-12.2782211303711	3.71183276176453	4	batch1.U2hESC	U2hESC
batch1.U2hESC_432	-5.52880144119263	10.856632232666	7	batch1.U2hESC	U2hESC
batch1.U2hESC_433	-1.70644414424896	7.96872329711914	7	batch1.U2hESC	U2hESC
batch1.U2hESC_434	-12.5837125778198	3.33782601356506	4	batch1.U2hESC	U2hESC
batch1.U2hESC_435	-3.20950365066528	8.49579524993896	7	batch1.U2hESC	U2hESC
batch1.U2hESC_436	-11.34157371521	2.51619458198547	4	batch1.U2hESC	U2hESC
batch1.U2hESC_437	-11.1262283325195	3.51602029800415	4	batch1.U2hESC	U2hESC
batch1.U2hESC_438	-11.2170495986938	1.92313170433044	4	batch1.U2hESC	U2hESC
batch1.U2hESC_439	-3.72698259353638	8.76485252380371	7	batch1.U2hESC	U2hESC
batch1.U2hESC_440	-2.03821110725403	9.00496387481689	7	batch1.U2hESC	U2hESC
batch1.U2hESC_441	-11.2004041671753	1.34059286117554	4	batch1.U2hESC	U2hESC
batch1.U2hESC_442	6.41653394699097	9.65152359008789	12	batch1.U2hESC	U2hESC
batch1.U2hESC_443	-12.2423849105835	4.49347352981567	4	batch1.U2hESC	U2hESC
batch1.U2hESC_444	-0.0571708418428898	11.8026323318481	1	batch1.U2hESC	U2hESC
batch1.U2hESC_445	0.605246722698212	10.5923080444336	1	batch1.U2hESC	U2hESC
batch1.U2hESC_446	-0.516526758670807	11.0595359802246	7	batch1.U2hESC	U2hESC
batch1.U2hESC_447	-1.37033665180206	7.91715717315674	7	batch1.U2hESC	U2hESC
batch1.U2hESC_448	-3.95740604400635	10.5285625457764	7	batch1.U2hESC	U2hESC
batch1.U2hESC_449	-4.99231100082397	11.6548357009888	7	batch1.U2hESC	U2hESC
batch1.U2hESC_450	-5.73606157302856	10.8291873931885	7	batch1.U2hESC	U2hESC
batch1.U2hESC_451	-10.8687477111816	2.55554366111755	4	batch1.U2hESC	U2hESC
batch1.U2hESC_452	-3.58254885673523	9.5557222366333	7	batch1.U2hESC	U2hESC
batch1.U2hESC_453	-10.2524757385254	4.10758543014526	4	batch1.U2hESC	U2hESC
batch1.U2hESC_454	-2.65948677062988	9.57405948638916	7	batch1.U2hESC	U2hESC
batch1.U2hESC_455	-4.53906869888306	11.1009321212769	7	batch1.U2hESC	U2hESC
batch1.U2hESC_456	-1.67649519443512	10.4756889343262	7	batch1.U2hESC	U2hESC
batch1.U2hESC_457	-4.50295543670654	10.2946310043335	7	batch1.U2hESC	U2hESC
batch1.U2hESC_458	-12.3951406478882	2.19839882850647	4	batch1.U2hESC	U2hESC
batch1.U2hESC_459	-12.9692029953003	2.53327679634094	4	batch1.U2hESC	U2hESC
batch1.U2hESC_460	6.23016309738159	9.34824180603027	12	batch1.U2hESC	U2hESC
batch1.U2hESC_461	-10.2138862609863	3.95225739479065	4	batch1.U2hESC	U2hESC
batch1.U2hESC_463	-12.0471162796021	2.51601243019104	4	batch1.U2hESC	U2hESC
batch1.U2hESC_464	-3.68297863006592	9.00955677032471	7	batch1.U2hESC	U2hESC
batch1.U2hESC_465	-8.99001026153564	3.43533396720886	4	batch1.U2hESC	U2hESC
batch1.U2hESC_466	4.72814989089966	5.42387533187866	14	batch1.U2hESC	U2hESC
batch1.U2hESC_467	-3.72624802589417	9.54327201843262	7	batch1.U2hESC	U2hESC
batch1.U2hESC_468	-12.355149269104	2.67251968383789	4	batch1.U2hESC	U2hESC
batch1.U2hESC_469	-4.72721195220947	9.90057849884033	7	batch1.U2hESC	U2hESC
batch1.U2hESC_470	-9.84822463989258	4.00955533981323	4	batch1.U2hESC	U2hESC
batch1.U2hESC_471	-9.80428886413574	2.4889132976532	4	batch1.U2hESC	U2hESC
batch1.U2hESC_472	-10.8569679260254	5.3307933807373	4	batch1.U2hESC	U2hESC
batch1.U2hESC_473	-2.3182053565979	8.50221729278564	7	batch1.U2hESC	U2hESC
batch1.U2hESC_474	-13.1344223022461	3.07047295570374	4	batch1.U2hESC	U2hESC
batch1.U2hESC_475	-9.7595100402832	4.44186210632324	4	batch1.U2hESC	U2hESC
batch1.U2hESC_476	-3.71066188812256	9.33267402648926	7	batch1.U2hESC	U2hESC
batch1.U2hESC_477	-12.3692350387573	1.36889743804932	4	batch1.U2hESC	U2hESC
batch1.U2hESC_478	-0.745152294635773	6.26338052749634	7	batch1.U2hESC	U2hESC
batch1.U2hESC_479	-10.8004903793335	4.68520784378052	4	batch1.U2hESC	U2hESC
batch1.U2hESC_480	-8.88440418243408	4.33499383926392	4	batch1.U2hESC	U2hESC
batch1.U2hESC_481	-0.929911673069	7.49633550643921	7	batch1.U2hESC	U2hESC
batch1.U2hESC_482	-5.18489265441895	9.97486019134521	7	batch1.U2hESC	U2hESC
batch1.U2hESC_483	-0.194903001189232	10.3501348495483	1	batch1.U2hESC	U2hESC
batch1.U2hESC_484	-2.51548194885254	8.81106853485107	7	batch1.U2hESC	U2hESC
batch1.U2hESC_485	-9.68953418731689	4.35300207138062	4	batch1.U2hESC	U2hESC
batch1.U2hESC_486	-2.02092123031616	10.0280647277832	7	batch1.U2hESC	U2hESC
batch1.U2hESC_487	-1.28978049755096	7.67015266418457	7	batch1.U2hESC	U2hESC
batch1.U2hESC_488	-9.14316463470459	3.16058325767517	4	batch1.U2hESC	U2hESC
batch1.U2hESC_489	-4.2735767364502	10.5024614334106	7	batch1.U2hESC	U2hESC
batch1.U2hESC_490	-0.399884343147278	10.4366502761841	1	batch1.U2hESC	U2hESC
batch1.U2hESC_491	-11.1740608215332	5.59579277038574	4	batch1.U2hESC	U2hESC
batch1.U2hESC_492	-11.3418655395508	3.79282832145691	4	batch1.U2hESC	U2hESC
batch1.U2hESC_493	-9.66332149505615	3.60292601585388	4	batch1.U2hESC	U2hESC
batch1.U2hESC_494	-3.67659401893616	10.9690198898315	7	batch1.U2hESC	U2hESC
batch1.U2hESC_495	-10.8902387619019	4.55181837081909	4	batch1.U2hESC	U2hESC
batch1.U2hESC_496	-11.9937343597412	0.789530098438263	4	batch1.U2hESC	U2hESC
batch1.U2hESC_497	-3.55974364280701	8.31158065795898	7	batch1.U2hESC	U2hESC
batch1.U2hESC_498	-9.73678588867188	2.3792781829834	4	batch1.U2hESC	U2hESC
batch1.U2hESC_499	-11.9918088912964	3.31678771972656	4	batch1.U2hESC	U2hESC
batch1.U2hESC_500	-11.3217935562134	2.12574696540833	4	batch1.U2hESC	U2hESC
batch1.U2hESC_501	-12.3364219665527	3.95612859725952	4	batch1.U2hESC	U2hESC
batch1.U2hESC_502	-1.86392712593079	7.78867959976196	7	batch1.U2hESC	U2hESC
batch1.U2hESC_503	-12.8464412689209	3.65217661857605	4	batch1.U2hESC	U2hESC
batch1.U2hESC_504	-4.02580404281616	9.81924438476562	7	batch1.U2hESC	U2hESC
batch1.U2hESC_505	-12.3812808990479	0.799910843372345	9	batch1.U2hESC	U2hESC
batch1.U2hESC_506	-11.4517688751221	3.46016049385071	4	batch1.U2hESC	U2hESC
batch1.U2hESC_507	-1.4123295545578	9.37745761871338	7	batch1.U2hESC	U2hESC
batch1.U2hESC_508	-1.15962409973145	10.8335638046265	7	batch1.U2hESC	U2hESC
batch1.U2hESC_509	-10.1036281585693	2.61147880554199	4	batch1.U2hESC	U2hESC
batch1.U2hESC_510	-2.11002230644226	7.43939161300659	7	batch1.U2hESC	U2hESC
batch1.U2hESC_511	-11.6864137649536	4.16990852355957	4	batch1.U2hESC	U2hESC
batch1.U2hESC_512	-3.85212063789368	8.9187126159668	7	batch1.U2hESC	U2hESC
batch1.U2hESC_513	-10.3649625778198	3.5979175567627	4	batch1.U2hESC	U2hESC
batch1.U2hESC_514	-1.98835098743439	9.07288265228271	7	batch1.U2hESC	U2hESC
batch1.U2hESC_515	-1.08152997493744	6.85493469238281	7	batch1.U2hESC	U2hESC
batch1.U2hESC_516	-2.11189532279968	9.70644760131836	7	batch1.U2hESC	U2hESC
batch1.U2hESC_517	-12.0091934204102	2.04127025604248	4	batch1.U2hESC	U2hESC
batch1.U2hESC_518	-10.7355699539185	2.46319437026978	4	batch1.U2hESC	U2hESC
batch1.U2hESC_519	5.85232448577881	6.28757190704346	12	batch1.U2hESC	U2hESC
batch1.U2hESC_520	-9.20698642730713	3.57033848762512	4	batch1.U2hESC	U2hESC
batch1.U2hESC_521	-0.523063838481903	11.0579090118408	1	batch1.U2hESC	U2hESC
batch1.U2hESC_522	-2.58190631866455	9.55528736114502	7	batch1.U2hESC	U2hESC
batch1.U2hESC_523	-1.24114167690277	7.68460178375244	7	batch1.U2hESC	U2hESC
batch1.U2hESC_524	-2.32745671272278	9.58756828308105	7	batch1.U2hESC	U2hESC
batch1.U2hESC_525	-10.409234046936	2.87030863761902	4	batch1.U2hESC	U2hESC
batch1.U2hESC_526	4.53492641448975	5.60611534118652	14	batch1.U2hESC	U2hESC
batch1.U2hESC_527	-4.0875506401062	8.23707008361816	7	batch1.U2hESC	U2hESC
batch1.U2hESC_528	-0.925277650356293	10.0723867416382	1	batch1.U2hESC	U2hESC
batch1.U2hESC_529	-4.3471508026123	9.66064929962158	7	batch1.U2hESC	U2hESC
batch1.U2hESC_530	-5.38300514221191	10.8288297653198	7	batch1.U2hESC	U2hESC
batch1.U2hESC_531	-2.62474799156189	8.61453914642334	7	batch1.U2hESC	U2hESC
batch1.U2hESC_532	-2.66530132293701	8.1538667678833	7	batch1.U2hESC	U2hESC
batch1.U2hESC_533	-11.0171756744385	3.36149621009827	4	batch1.U2hESC	U2hESC
batch1.U2hESC_534	-5.51934957504272	10.9924163818359	7	batch1.U2hESC	U2hESC
batch1.U2hESC_535	-1.11568701267242	10.9605407714844	1	batch1.U2hESC	U2hESC
batch1.U2hESC_536	-13.1486625671387	1.74101340770721	4	batch1.U2hESC	U2hESC
batch1.U2hESC_537	-0.407209753990173	11.8253955841064	1	batch1.U2hESC	U2hESC
batch1.U2hESC_538	-5.13608360290527	10.5771102905273	7	batch1.U2hESC	U2hESC
batch1.U2hESC_539	-1.23381567001343	10.4503231048584	1	batch1.U2hESC	U2hESC
batch1.U2hESC_540	-10.1781368255615	4.0328426361084	4	batch1.U2hESC	U2hESC
batch1.U2hESC_541	-11.8072729110718	2.5014476776123	4	batch1.U2hESC	U2hESC
batch1.U2hESC_542	-12.2133340835571	4.08257675170898	4	batch1.U2hESC	U2hESC
batch1.U2hESC_543	-12.8300428390503	3.32493233680725	4	batch1.U2hESC	U2hESC
batch1.U2hESC_544	-9.58548927307129	3.83404064178467	4	batch1.U2hESC	U2hESC
batch1.U2hESC_545	-5.17778015136719	11.231333732605	7	batch1.U2hESC	U2hESC
batch1.U2hESC_547	-10.6784267425537	5.1904444694519	4	batch1.U2hESC	U2hESC
batch1.U2hESC_548	-4.21012353897095	9.61319160461426	7	batch1.U2hESC	U2hESC
batch1.U2hESC_549	-4.21396350860596	10.4396638870239	7	batch1.U2hESC	U2hESC
batch1.U2hESC_550	-4.24255037307739	9.42141437530518	7	batch1.U2hESC	U2hESC
batch1.U2hESC_551	-9.24535655975342	3.69841718673706	4	batch1.U2hESC	U2hESC
batch1.U2hESC_552	-9.8455286026001	5.58906316757202	4	batch1.U2hESC	U2hESC
batch1.U2hESC_553	-0.597616612911224	7.5130615234375	7	batch1.U2hESC	U2hESC
batch1.U2hESC_554	-2.96728038787842	8.43955516815186	7	batch1.U2hESC	U2hESC
batch1.U2hESC_555	-2.78832197189331	9.46545314788818	7	batch1.U2hESC	U2hESC
batch1.U2hESC_556	-11.8701782226562	3.11154317855835	4	batch1.U2hESC	U2hESC
batch1.U2hESC_557	-0.844693064689636	6.49043703079224	7	batch1.U2hESC	U2hESC
batch1.U2hESC_558	-10.2097702026367	3.85700440406799	4	batch1.U2hESC	U2hESC
batch1.U2hESC_559	-10.8749933242798	2.38998985290527	4	batch1.U2hESC	U2hESC
batch1.U2hESC_560	-9.45444583892822	5.45832061767578	4	batch1.U2hESC	U2hESC
batch1.U2hESC_561	-9.40443420410156	3.42584729194641	4	batch1.U2hESC	U2hESC
batch1.U2hESC_562	-2.99235153198242	7.80866956710815	7	batch1.U2hESC	U2hESC
batch1.U2hESC_563	-1.40101110935211	8.41662693023682	7	batch1.U2hESC	U2hESC
batch1.U2hESC_564	-8.92260074615479	1.48065161705017	4	batch1.U2hESC	U2hESC
batch1.U2hESC_565	-11.8597784042358	5.138099193573	4	batch1.U2hESC	U2hESC
batch1.U2hESC_566	-0.753226161003113	7.03544998168945	7	batch1.U2hESC	U2hESC
batch1.U2hESC_567	-7.57554054260254	0.535712778568268	17	batch1.U2hESC	U2hESC
batch1.U2hESC_568	-10.8815431594849	5.00121116638184	4	batch1.U2hESC	U2hESC
batch1.U2hESC_569	-10.8500728607178	4.40602684020996	4	batch1.U2hESC	U2hESC
batch1.U2hESC_570	-1.18894743919373	10.2058191299438	7	batch1.U2hESC	U2hESC
batch1.U2hESC_571	-3.87784695625305	10.1419725418091	7	batch1.U2hESC	U2hESC
batch1.U2hESC_572	-10.9409122467041	4.97905921936035	4	batch1.U2hESC	U2hESC
batch1.U2hESC_573	0.760783076286316	11.6899757385254	1	batch1.U2hESC	U2hESC
batch1.U2hESC_574	-0.152294918894768	10.2206592559814	7	batch1.U2hESC	U2hESC
batch1.U2hESC_575	-11.5184288024902	4.05560350418091	4	batch1.U2hESC	U2hESC
batch1.U2hESC_576	-9.44207572937012	1.99730312824249	4	batch1.U2hESC	U2hESC
batch1.U2hESC_577	-10.354175567627	3.10865592956543	4	batch1.U2hESC	U2hESC
batch1.U2hESC_578	-11.2787313461304	2.73401641845703	4	batch1.U2hESC	U2hESC
batch1.U2hESC_579	-2.97946906089783	10.2699356079102	7	batch1.U2hESC	U2hESC
batch1.U2hESC_580	-5.28345775604248	9.98826313018799	7	batch1.U2hESC	U2hESC
batch1.U2hESC_581	-9.85762691497803	3.31889224052429	4	batch1.U2hESC	U2hESC
batch1.U2hESC_582	-10.8279495239258	4.54440879821777	4	batch1.U2hESC	U2hESC
batch1.U2hESC_583	-2.43188643455505	9.90442180633545	7	batch1.U2hESC	U2hESC
batch1.U2hESC_584	-13.0666389465332	2.41149377822876	4	batch1.U2hESC	U2hESC
batch1.U2hESC_585	-5.8502402305603	11.2616834640503	7	batch1.U2hESC	U2hESC
batch1.U2hESC_586	-9.22124290466309	3.69478631019592	4	batch1.U2hESC	U2hESC
batch1.U2hESC_587	-1.06495726108551	8.43439769744873	7	batch1.U2hESC	U2hESC
batch1.U2hESC_588	-2.00779891014099	9.1359338760376	7	batch1.U2hESC	U2hESC
batch1.U2hESC_589	-12.1655406951904	3.91571450233459	4	batch1.U2hESC	U2hESC
batch1.U2hESC_590	-2.65353894233704	8.38747119903564	7	batch1.U2hESC	U2hESC
batch1.U2hESC_591	-2.43402743339539	9.86079692840576	7	batch1.U2hESC	U2hESC
batch1.U2hESC_592	-7.66837787628174	0.669851064682007	17	batch1.U2hESC	U2hESC
batch1.U2hESC_593	-2.11998534202576	7.64800071716309	7	batch1.U2hESC	U2hESC
batch1.U2hESC_594	-1.62848031520844	9.57786560058594	7	batch1.U2hESC	U2hESC
batch1.U2hESC_595	-1.61852824687958	7.72445917129517	7	batch1.U2hESC	U2hESC
batch1.U2hESC_597	-5.69459390640259	11.0898132324219	7	batch1.U2hESC	U2hESC
batch1.U2hESC_598	-11.744194984436	4.32171869277954	4	batch1.U2hESC	U2hESC
batch1.U2hESC_599	-12.4691772460938	3.97380828857422	4	batch1.U2hESC	U2hESC
batch1.U2hESC_600	-2.03953504562378	8.32596778869629	7	batch1.U2hESC	U2hESC
batch1.U2hESC_601	-0.907408475875854	11.204701423645	1	batch1.U2hESC	U2hESC
batch1.U2hESC_602	-4.42632913589478	11.3071718215942	7	batch1.U2hESC	U2hESC
